T05,"Ratio of girls to boys in primary, secondary and tertiary education",,,,,
96,Brunei Darussalam,2005,Ratio of girls to boys in secondary education,0.9850,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
96,Brunei Darussalam,2010,Ratio of girls to boys in secondary education,1.0061,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
96,Brunei Darussalam,2015,Ratio of girls to boys in secondary education,1.0209,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
96,Brunei Darussalam,2016,Ratio of girls to boys in secondary education,1.0268,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
96,Brunei Darussalam,2017,Ratio of girls to boys in secondary education,1.0280,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
96,Brunei Darussalam,2018,Ratio of girls to boys in secondary education,1.0234,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
96,Brunei Darussalam,2005,Ratio of girls to boys in tertiary education,1.9915,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
96,Brunei Darussalam,2010,Ratio of girls to boys in tertiary education,1.8665,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
96,Brunei Darussalam,2015,Ratio of girls to boys in tertiary education,1.7062,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
96,Brunei Darussalam,2016,Ratio of girls to boys in tertiary education,1.6558,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
96,Brunei Darussalam,2017,Ratio of girls to boys in tertiary education,1.6203,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
96,Brunei Darussalam,2018,Ratio of girls to boys in tertiary education,1.5619,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
100,Bulgaria,1995,Ratio of girls to boys in primary education,0.9872,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
100,Bulgaria,2005,Ratio of girls to boys in primary education,0.9896,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
100,Bulgaria,2010,Ratio of girls to boys in primary education,0.9969,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
100,Bulgaria,2015,Ratio of girls to boys in primary education,0.9899,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
100,Bulgaria,2016,Ratio of girls to boys in primary education,0.9894,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
100,Bulgaria,2017,Ratio of girls to boys in primary education,0.9939,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
100,Bulgaria,1995,Ratio of girls to boys in secondary education,0.9991,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
100,Bulgaria,2005,Ratio of girls to boys in secondary education,0.9591,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
100,Bulgaria,2010,Ratio of girls to boys in secondary education,0.9576,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
100,Bulgaria,2015,Ratio of girls to boys in secondary education,0.9681,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
100,Bulgaria,2016,Ratio of girls to boys in secondary education,0.9693,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
100,Bulgaria,2017,Ratio of girls to boys in secondary education,0.9735,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
100,Bulgaria,1995,Ratio of girls to boys in tertiary education,1.5974,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
100,Bulgaria,2005,Ratio of girls to boys in tertiary education,1.1608,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
100,Bulgaria,2010,Ratio of girls to boys in tertiary education,1.3229,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
100,Bulgaria,2015,Ratio of girls to boys in tertiary education,1.2761,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
100,Bulgaria,2016,Ratio of girls to boys in tertiary education,1.2447,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
100,Bulgaria,2017,Ratio of girls to boys in tertiary education,1.2372,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
854,Burkina Faso,1995,Ratio of girls to boys in primary education,0.6627,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
854,Burkina Faso,2005,Ratio of girls to boys in primary education,0.8013,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
854,Burkina Faso,2010,Ratio of girls to boys in primary education,0.9101,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
854,Burkina Faso,2015,Ratio of girls to boys in primary education,0.9744,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
854,Burkina Faso,2016,Ratio of girls to boys in primary education,0.9783,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
854,Burkina Faso,2017,Ratio of girls to boys in primary education,0.9849,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
854,Burkina Faso,2018,Ratio of girls to boys in primary education,0.9835,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
854,Burkina Faso,2005,Ratio of girls to boys in secondary education,0.7076,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
854,Burkina Faso,2010,Ratio of girls to boys in secondary education,0.7636,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
854,Burkina Faso,2015,Ratio of girls to boys in secondary education,0.9217,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
854,Burkina Faso,2016,Ratio of girls to boys in secondary education,0.9510,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
854,Burkina Faso,2017,Ratio of girls to boys in secondary education,0.9728,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
854,Burkina Faso,2018,Ratio of girls to boys in secondary education,1.0010,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
854,Burkina Faso,1995,Ratio of girls to boys in tertiary education,0.2847,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
